指定代號,date,expName,psychopyVersion,OS,frameRate,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,from,to,w,a,id,sequence_loop.thisN,enter_time,leave_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,,,,,,"[-209.5999755859375,-94.4000244140625]","[-41.23290134022227,392.3048508558781]",20,788.9315513,6.32,0,2.0035,1.1533,"[-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-209.5999755859375,-210.39996337890625,-211.20001220703125,-212,-213.5999755859375,-214.39996337890625,-216.79998779296875,-216.79998779296875,-213.5999755859375,-199.20001220703125,-185.5999755859375,-171.20001220703125,-164.79998779296875,-150.39996337890625,-140,-137.5999755859375,-137.5999755859375,-140.79998779296875,-144,-146.39996337890625,-146.39996337890625,-143.20001220703125,-138.39996337890625,-120.79998779296875,-100.79998779296875,-80.79998779296875,-60,-46.39996337890625,-27.20001220703125,-21.5999755859375,-20,-20,-19.20001220703125,-19.20001220703125,-18.39996337890625,-16.79998779296875,-14.39996337890625,-10.39996337890625,-9.5999755859375,-9.5999755859375,-12.79998779296875,-16,-17.5999755859375,-17.5999755859375,-15.20001220703125,-15.20001220703125,-15.20001220703125,-15.20001220703125,-15.20001220703125,-17.5999755859375,-19.20001220703125,-22.39996337890625,-24.79998779296875,-26.39996337890625,-27.20001220703125,-28.79998779296875,-29.5999755859375,-31.20001220703125,-34.39996337890625,-40.79998779296875,-47.20001220703125,-56,-57.5999755859375,-59.20001220703125,-59.20001220703125,-59.20001220703125,-59.20001220703125,-59.20001220703125,-59.20001220703125,-59.20001220703125,-58.39996337890625,-53.5999755859375,-43.20001220703125,-40,-40,-38.39996337890625,-36.79998779296875,-36.79998779296875,-36.79998779296875,-35.20001220703125,-35.20001220703125,-35.20001220703125,-36,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-36.79998779296875,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-37.5999755859375,-38.39996337890625,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125]","[-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-94.4000244140625,-92.79998779296875,-91.20001220703125,-89.60003662109375,-84,-80,-74.4000244140625,-69.60003662109375,-57.60003662109375,-38.4000244140625,-20.800018310546875,-5.600006103515625,2.399993896484375,20.79998779296875,38.399993896484375,47.199981689453125,51.199981689453125,52.79998779296875,52.79998779296875,54.399993896484375,55.199981689453125,65.60000610351562,72.79998779296875,94.39999389648438,116,141.60000610351562,180.79998779296875,215.19998168945312,274.3999938964844,309.59999084472656,334.3999938964844,337.59999084472656,339.1999969482422,339.1999969482422,341.59999084472656,345.59999084472656,351.1999969482422,359.1999969482422,364.7999954223633,375.1999969482422,384.7999954223633,388,388,383.1999969482422,376,376,376,376,376,377.5999984741211,379.1999969482422,380.7999954223633,382.4000015258789,383.1999969482422,384.7999954223633,386.4000015258789,387.1999969482422,387.1999969482422,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,389.5999984741211,390.4000015258789,391.1999969482422,391.1999969482422,393.5999984741211,396,397.5999984741211,397.5999984741211,397.5999984741211,397.5999984741211,396,396,393.5999984741211,390.4000015258789,384,377.5999984741211,371.1999969482422,364.7999954223633,364,364,364,364,364,368,372.7999954223633,373.5999984741211,373.5999984741211,373.5999984741211,373.5999984741211,373.5999984741211,373.5999984741211,374.4000015258789,374.4000015258789,374.4000015258789,374.4000015258789,374.4000015258789,374.4000015258789,375.1999969482422,375.1999969482422,375.1999969482422,376.7999954223633,376.7999954223633,376.7999954223633,378.4000015258789,379.1999969482422,380,383.1999969482422,383.1999969482422,384.7999954223633,384.7999954223633,385.5999984741211,385.5999984741211,385.5999984741211,385.5999984741211,385.5999984741211,387.1999969482422,388,388,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999971388861013,0.018699999809257406,0.03349999999998943,0.04799999999998761,0.06779999971389827,0.08139999961852595,0.09819999980925331,0.11469999980926104,0.1313999996185231,0.15049999999999386,0.1672999997138902,0.18579999971389327,0.20129999971389623,0.21829999971389213,0.23479999971388565,0.2516999998092615,0.26859999990462313,0.28519999980926514,0.30079999971388816,0.3172999997138959,0.33409999990462325,0.3508999996185196,0.36939999961852266,0.38429999971388895,0.40169999980925297,0.4181999998092607,0.43539999961852516,0.4518999996185187,0.467899999618524,0.4842999997138975,0.5008999996185253,0.5177999997138869,0.5341999998092604,0.551099999904622,0.5685000000000002,0.585099999904628,0.6017999997138901,0.6191999998092541,0.6357999997138961,0.6515999999046329,0.6679999999999922,0.6843999996185204,0.6990999999046323,0.7187999997138945,0.732699999809256,0.7519999999999953,0.7684999999999889,0.785499999999999,0.8037999997138883,0.8188999996185231,0.8349999999999937,0.8515999999046215,0.8683999996185179,0.8846999998092571,0.9013999996185191,0.9163999996185197,0.9325999999046246,0.9497999997138891,0.9695999999046307,0.9864999999999924,1.0027999997138863,1.0184999999999889,1.0352999997138852,1.0531999998092658,1.0686999998092546,1.085099999904628,1.1028999996185291,1.119199999809254,1.1359999999999957,1.1533999996185287,1.1694999999999993,1.1858999996185275,1.2031999998092573,1.2186999998092602,1.2330999999046242,1.2502999997138886,1.2685999999046231,1.2852999997138852,1.3002999997138858,1.3197999997138936,1.3368999996185238,1.3530999999046287,1.369899999618525,1.383499999999998,1.4032999997138944,1.4190999999046312,1.4334999999999951,1.4522999997138868,1.4695999999046307,1.4865999999046267,1.5030999999046202,1.5201999998092646,1.5368999996185266,1.5533999996185202,1.5672999997138959,1.5837999997138894,1.602499999999992,1.6170999999046245,1.6361999998092642,1.6530999999046259,1.6699999999999875,1.683799999713898,1.700499999999991,1.7172999997138874,1.733799999713895,1.7510999999046248,1.770399999618519,1.7839999999999918,1.8005999999046338,1.8194999999999908,1.833999999999989,1.8511999998092534,1.8700999999046246,1.8840000000000003,1.9011999998092648,1.920899999618527,1.934199999809266,1.951199999809262,1.969799999713885,1.9869999999999948,2.0034999999999883,2.020799999713887,2.037399999618529,2.053699999809254,2.068099999904632,2.08769999980926,2.1011999998092534,2.1177999997138954,2.1343999996185232,2.1510999999046305,2.1700999999046218,2.186799999713898,2.2013999996185305,2.22079999971389,2.2350999999046337,2.2513999996185277,2.2680999999046207,2.286699999809258,2.3012999997138905,2.318099999904632,2.334799999713894,2.3530999999046287,2.3696999998092565,2.3847999997138913,2.404299999713899,2.4181999998092607,2.434999999999988,2.45159999990463,2.468299999713892,2.4849999999999994,2.503699999809257,2.518199999809255,2.537399999618529,2.5516999998092587,2.5685000000000002,2.5848999996185285,2.60179999971389,2.6184999999999974,2.6354999999999933,2.6517999997138872,2.6707999997138927,2.6851999998092566,2.703499999999991,2.718999999999994]",0,0,0,0,1,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,,,,,,"[-41.23290134022227,392.3048508558781]","[121.89662837468663,-375.15924638594316]",20,788.9315513,6.32,0,1.0205,0.2862,"[-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-39.20001220703125,-31.20001220703125,-29.5999755859375,-25.5999755859375,-23.20001220703125,-8,7.20001220703125,28,67.20001220703125,88.79998779296875,108.79998779296875,111.20001220703125,108,100,95.20001220703125,84,68.79998779296875,67.20001220703125,67.20001220703125,70.4000244140625,80,97.60003662109375,103.20001220703125,103.20001220703125,106.4000244140625,110.4000244140625,120.79998779296875,132.79998779296875,135.20001220703125,135.20001220703125,135.20001220703125,135.20001220703125,135.20001220703125,135.20001220703125,135.20001220703125,134.4000244140625,132.79998779296875,132,130.4000244140625,128,128,127.20001220703125,127.20001220703125,127.20001220703125,127.20001220703125,124,121.60003662109375,121.60003662109375,118.4000244140625,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116.79998779296875,116,113.60003662109375,110.4000244140625,108.79998779296875,108.79998779296875]","[388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,388.7999954223633,385.5999984741211,356,335.1999969482422,281.59999084472656,245.59999084472656,127.19998168945312,32,-54.4000244140625,-140.79998779296875,-172,-198.4000244140625,-204.79998779296875,-212.79998779296875,-222.4000244140625,-229.60003662109375,-248.79998779296875,-276.79998779296875,-279.20001220703125,-285.60003662109375,-302.4000244140625,-325.60003662109375,-360.79998779296875,-374.4000244140625,-379.20001220703125,-390.4000244140625,-398.4000244140625,-422.4000244140625,-434.4000244140625,-435.20001220703125,-435.20001220703125,-434.4000244140625,-429.60003662109375,-424.79998779296875,-416.79998779296875,-408,-400.79998779296875,-399.20001220703125,-396,-394.4000244140625,-391.20001220703125,-390.4000244140625,-390.4000244140625,-389.60003662109375,-388.79998779296875,-386.4000244140625,-381.60003662109375,-379.20001220703125,-377.60003662109375,-374.4000244140625,-373.60003662109375,-373.60003662109375,-373.60003662109375,-373.60003662109375,-373.60003662109375,-373.60003662109375,-372,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-371.20001220703125,-370.4000244140625,-368,-359.20001220703125,-352.79998779296875,-348,-345.60003662109375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.018099999904634956,0.03450000000000841,0.04890000009537232,0.06570000028611389,0.08230000019074168,0.09920000028610332,0.11559999990464576,0.13220000028610457,0.15070000028610764,0.1657000002861082,0.18390000009537744,0.19920000028611184,0.2159000000953739,0.23259999990463598,0.2490999999046437,0.2662000002861049,0.28620000028611514,0.3030000000000115,0.31930000019073645,0.33500000000000796,0.35200000000000387,0.36870000028611116,0.3850000000000051,0.4022000002861148,0.419300000190745,0.4363000001907409,0.4529000000953687,0.4699000000953788,0.4860000000000042,0.5025000000000119,0.5185999999046373,0.5355000000000132,0.5522000002861063,0.568700000286114,0.5855000000000103,0.6030000000000086,0.6199000000953703,0.6362000002861095,0.6528000001907373,0.6698000001907474,0.6857000002861042,0.7025999999046348,0.719599999904645,0.7357000002861156,0.7520999999046438,0.7667000002861073,0.7868000001907376,0.8030999999046458,0.8198000001907388,0.8365999999046352,0.8533000001907425,0.8700000000000045,0.8862000002861095,0.9025000000000034,0.9190000000000111,0.9360999999046413,0.9525999999046348,0.9700000000000131,0.9867000002861062,1.0035000000000025,1.0205000000000126,1.0368000001907376,1.053599999904634,1.0700999999046417,1.0860999999046328,1.10280000019074,1.1195000000000022,1.1359000000953756,1.152000000000001,1.1673000001907354,1.1843000001907455,1.203700000286105,1.2200999999046331,1.234400000095377,1.2512000002861043,1.267300000190744,1.2840999999046403,1.3007000002861133,1.3175000000000097,1.3344000000953713,1.3510000000000133,1.3704000000953727,1.3843000001907484,1.4040999999046448,1.4180000000000064,1.4345999999046342,1.4510000000000076,1.467700000286115,1.4843000001907427,1.5010000000000048,1.517700000286112,1.5344000000953741,1.5510999999046362,1.570900000095378,1.5878000001907395,1.6014000000953814,1.6194000000953679,1.634599999904637,1.653400000095374,1.669700000286113,1.6890000000000072,1.7045999999046444,1.7214000000953718,1.738500000000002]",1,0,1,0,1,,,,
H000000000-1,2025-04-25_10h29.39.053,GoFitts,2023.2.3,Win32,59.88023952,,,,,,"[121.89662837468663,-375.15924638594316]","[-197.23288782425786,341.6173826351478]",20,788.9315513,6.32,0,1.1501,,"[108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108.79998779296875,108,108,108,108,108,103.20001220703125,86.4000244140625,48,15.20001220703125,-15.20001220703125,-36.79998779296875,-63.20001220703125,-72,-76,-78.39996337890625,-80,-80.79998779296875,-84,-86.39996337890625,-91.20001220703125,-103.20001220703125,-113.5999755859375,-120,-123.20001220703125,-125.5999755859375,-129.5999755859375,-133.5999755859375,-137.5999755859375,-145.5999755859375,-154.39996337890625,-159.20001220703125,-159.20001220703125,-159.20001220703125,-159.20001220703125,-159.20001220703125,-162.39996337890625,-165.5999755859375,-166.39996337890625,-168.79998779296875,-170.39996337890625,-172.79998779296875,-176,-178.39996337890625,-179.20001220703125,-179.20001220703125,-179.20001220703125,-179.20001220703125,-179.20001220703125,-179.20001220703125,-181.5999755859375,-188,-191.20001220703125,-194.39996337890625,-194.39996337890625,-195.20001220703125,-195.20001220703125,-195.20001220703125,-196.79998779296875,-200.79998779296875,-202.39996337890625,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125,-203.20001220703125]","[-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-345.60003662109375,-328,-272.79998779296875,-209.60003662109375,-136,-38.4000244140625,-7.20001220703125,49.600006103515625,125.60000610351562,173.60000610351562,212,236,250.39999389648438,253.59999084472656,256.8000030517578,260,263.1999969482422,264,268.8000030517578,273.59999084472656,284.8000030517578,299.1999969482422,304,307.1999969482422,308.8000030517578,310.3999938964844,312,313.59999084472656,315.1999969482422,319.1999969482422,324,326.3999938964844,326.3999938964844,326.3999938964844,326.3999938964844,327.1999969482422,329.59999084472656,330.3999938964844,330.3999938964844,331.1999969482422,332.8000030517578,334.3999938964844,337.59999084472656,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422,339.1999969482422]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.015199999809269116,0.03179999971389691,0.04829999971390464,0.062299999713900434,0.07900000000000773,0.0956999998092698,0.11229999971389759,0.12909999990463916,0.14569999980926696,0.16239999961852902,0.1791999998092706,0.1957999997138984,0.21250000000000568,0.22929999971390203,0.24600000000000932,0.26250000000000284,0.2792999997138992,0.2960000000000065,0.3128999996185371,0.33269999980926457,0.3492999997139066,0.3656999998092658,0.38269999980927594,0.39919999980926946,0.4152999997139091,0.43209999990463643,0.4488999996185328,0.46529999971390623,0.481899999618534,0.4985999999046413,0.5157999997139058,0.5327999997139017,0.5497999997138976,0.566199999809271,0.583199999809267,0.5986999998092699,0.6156999998092658,0.6323999996185421,0.6492999997139037,0.6652999997139091,0.6828999996185416,0.6991999998092666,0.7163999996185311,0.7330000000000041,0.7497999997139004,0.7656999998092715,0.7836999998092722,0.7991999998092751,0.8155000000000001,0.8323999996185307,0.8467999997139088,0.8635000000000019,0.8806999998092664,0.9001999998092742,0.916799999713902,0.9333999996185298,0.9503999996185399,0.9669999999999987,0.9826999998092703,0.9993999996185323,1.0160000000000053,1.0330000000000013,1.0493999996185295,1.0665999999046392,1.0829999999999984,1.097299999713897,1.1137999997139048,1.1310000000000002,1.15009999990464,1.1662999997138996,1.1831999998092755,1.1995999999046347,1.2142999997139015,1.2335999999046408,1.2476999998092708,1.2645000000000124,1.2837999997139065,1.300699999809268,1.317599999904644,1.3340000000000032,1.3476999998092651,1.3640999999046386,1.3810999999046345,1.3976999998092765,1.4142999997139043,1.430899999618532,1.4476999998092737,1.4643999996185357,1.481099999904643,1.4976999998092708,1.5146999998092667,1.5310999999046402,1.5503999996185343,1.5647999997138982,1.5811999998092716,1.5978999996185337,1.6146999998092753,1.6313999996185373,1.6480000000000103,1.6646999998092724,1.6813999996185345,1.7015999999046443,1.7148999996185381,1.7317999997138998,1.7481999998092732,1.7662999997139082,1.7815000000000083,1.7981999998092704,1.815000000000012,1.8315000000000055,1.8482999997139018,1.8650999999046434]",2,0,2,0,1,,,,
