指定代號,date,expName,psychopyVersion,OS,frameRate,from,to,w,a,id,sequence_loop.thisN,enter_time,leave_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,"[-46.6666259765625,28.666656494140625]","[340.7825536924514,0]",35,681.5651074,5.32,0,1.8832,1.2989,"[-46.6666259765625,-46,-46,-46,-46,-46,-44,-44,-42,-42,-40.6666259765625,-39.33331298828125,-38.6666259765625,-37.33331298828125,-36.6666259765625,-36,-34,-31.33331298828125,-26.6666259765625,-21.33331298828125,-12.6666259765625,1.3333740234375,23.3333740234375,63.3333740234375,128.66668701171875,168,218,245.3333740234375,249.3333740234375,256.66668701171875,260,262.66668701171875,264,266,268,270.66668701171875,273.3333740234375,276,277.3333740234375,281.3333740234375,288.66668701171875,293.3333740234375,296,297.3333740234375,297.3333740234375,298.66668701171875,304,320.66668701171875,334.66668701171875,342.66668701171875,352,356,356.66668701171875,356.66668701171875,350.66668701171875,346.66668701171875,343.3333740234375,342,340.66668701171875,340.66668701171875,339.3333740234375,339.3333740234375,338,337.3333740234375,336.66668701171875,336.66668701171875,336,336,336,336,336,336,336,336,336,335.3333740234375,333.3333740234375,328.66668701171875,322.66668701171875,314,304,302.66668701171875,302.66668701171875,302.66668701171875,302.66668701171875,302.66668701171875,302.66668701171875,302.66668701171875,302.66668701171875,305.3333740234375,308,308,309.3333740234375,310,312,313.3333740234375,313.3333740234375,313.3333740234375,314,314,314,314,314,314,314,313.3333740234375,310,307.3333740234375,306.66668701171875,306,306,306,320.66668701171875,338,345.3333740234375,351.3333740234375,352.66668701171875,352.66668701171875,352.66668701171875,350,348.66668701171875,346,344.66668701171875,342.66668701171875,341.3333740234375,341.3333740234375,340.66668701171875,340.66668701171875,340.66668701171875,340,340,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375]","[28.666656494140625,29.33331298828125,29.33331298828125,29.33331298828125,29.33331298828125,29.33331298828125,30.666656494140625,30.666656494140625,31.33331298828125,31.33331298828125,32,32.666656494140625,32.666656494140625,33.33331298828125,34,35.33331298828125,37.33331298828125,39.33331298828125,45.33331298828125,52,63.33331298828125,76.66665649414062,86.66665649414062,102.66665649414062,113.33331298828125,116,116,110.66665649414062,107.33331298828125,96.66665649414062,85.33331298828125,72.66665649414062,66,62,55.33331298828125,50.666656494140625,48,46.666656494140625,46.666656494140625,44.666656494140625,42,41.33331298828125,40.666656494140625,40.666656494140625,40.666656494140625,40.666656494140625,40,34.666656494140625,30,26.666656494140625,24,22,20.666656494140625,20,17.33331298828125,16,15.33331298828125,14,14,14,14,14,12.666656494140625,12,12,10.666656494140625,10,8.666656494140625,8,8,8,8,8,8,8,8,9.33331298828125,10.666656494140625,11.33331298828125,12,12,12,12,12,12,12,12,12,12,11.33331298828125,10.666656494140625,10.666656494140625,10.666656494140625,10,10,9.33331298828125,8.666656494140625,8.666656494140625,8.666656494140625,8,8,8,8,8,8,8,10,12,12.666656494140625,13.33331298828125,13.33331298828125,13.33331298828125,7.33331298828125,-1.333343505859375,-5.333343505859375,-8,-9.333343505859375,-9.333343505859375,-9.333343505859375,-9.333343505859375,-8,-6.66668701171875,-5.333343505859375,-3.333343505859375,-2.66668701171875,-2.66668701171875,-2,-2,-1.333343505859375,-0.66668701171875,-0.66668701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999990462716823,0.012999999999998124,0.029599999904633023,0.04389999985694715,0.060499999999997556,0.07720000004768224,0.09420000004767815,0.11289999985694266,0.1272000000476794,0.14609999990462796,0.16070000004768303,0.1795999999046316,0.1965999999046275,0.21339999985694647,0.23039999985694948,0.2469999999999999,0.2639999999999958,0.28039999985694664,0.2972000000476811,0.3140999999046272,0.32979999995231424,0.346700000047683,0.3630999999046267,0.3805999999046321,0.39709999990463274,0.4139999999999944,0.430499999999995,0.4478999998569435,0.4637000000476803,0.48009999990463115,0.49670000004768156,0.5135999999046277,0.5302000000476781,0.5467000000476787,0.5634999999999977,0.5808999998569462,0.5974999999999966,0.6147000000476837,0.6308999998569433,0.6479999999999961,0.6642999999523127,0.6807999999523133,0.6968999998569458,0.7142000000476827,0.7302000000476809,0.7450999999046317,0.7647999999523165,0.7805999999046307,0.7975999999046266,0.8147999999523137,0.8314999999999984,0.8480999999046333,0.8647000000476837,0.8805999999046321,0.8972999999523168,0.9152000000476832,0.9305999999046293,0.9473999998569482,0.9640999999046329,0.9810999999046288,0.9992000000476793,1.0139999999999958,1.02829999995231,1.0472999999523154,1.0649999999999977,1.08120000004768,1.0975999999046309,1.1145999999046268,1.1308999998569433,1.1480999999046304,1.164799999952315,1.1782999999523156,1.1948999998569434,1.2117999999523121,1.228399999856947,1.2454999999999998,1.2643999998569484,1.2817999999523124,1.2989999999999995,1.3147000000476794,1.3323999998569462,1.3492000000476807,1.3650999999046292,1.3823999998569434,1.3952999999523144,1.411999999999999,1.430700000047679,1.4452000000476843,1.4620999999046305,1.4797999999523128,1.4980999999046318,1.5152000000476775,1.5297000000476828,1.5475999999046266,1.5655000000000001,1.582299999952312,1.5984999999999943,1.614899999856945,1.6295000000000002,1.6487000000476826,1.6647000000476808,1.6817000000476838,1.6955999999046298,1.7124999999999986,1.7292000000476833,1.7462000000476792,1.76570000004768,1.7819999999999965,1.7987000000476812,1.8153999998569432,1.8317999999523167,1.846700000047683,1.8630999999046267,1.8832000000476796,1.8995999999046305,1.9162999999523151,1.932899999856943,1.9495000000000005,1.9627000000476826,1.9797000000476785,1.9992999999523136,2.0159999999999982,2.03279999995231,2.049399999856945,2.0662000000476795,2.0829999999999984,2.099599999904626,2.116099999904627,2.130399999856948,2.149499999999996,2.166099999904631,2.182899999856943,2.1990999999046323,2.213299999952312,2.232799999952313,2.246799999952316,2.265799999952314,2.2803999998569466,2.296999999999997,2.313399999856948,2.333999999999996,2.3470999999046285,2.363999999999997,2.3827000000476843,2.39670000004768,2.4135999999046263,2.4333999998569453,2.4469999999999956,2.4637000000476803,2.4803999998569495,2.497200000047684,2.5137999999523117,2.5307000000476805,2.547200000047681,2.563899999856943,2.5805000000000007,2.5987000000476783]",0,0,0,0,1,,,,
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,"[340.7825536924514,0]","[-333.33563726621065,-70.85267693939133]",35,681.5651074,5.32,0,1.4197,0.6348,"[339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,339.3333740234375,338.66668701171875,338,336.66668701171875,336.66668701171875,332.66668701171875,326,305.3333740234375,274.66668701171875,252.66668701171875,231.3333740234375,228,228,227.3333740234375,227.3333740234375,227.3333740234375,227.3333740234375,227.3333740234375,227.3333740234375,227.3333740234375,227.3333740234375,224.66668701171875,201.3333740234375,173.3333740234375,100,67.3333740234375,-47.33331298828125,-140,-256,-313.33331298828125,-348,-373.33331298828125,-376.6666564941406,-376.6666564941406,-377.33331298828125,-378,-378.6666564941406,-380.6666564941406,-382.6666564941406,-386,-390.6666564941406,-393.3333282470703,-393.3333282470703,-393.3333282470703,-387.3333282470703,-385.3333282470703,-369.33331298828125,-366,-358,-354,-352,-352,-352,-350.6666564941406,-349.33331298828125,-348,-348,-348,-348,-348,-347.33331298828125,-347.33331298828125,-347.33331298828125,-346,-345.33331298828125,-345.33331298828125,-345.33331298828125,-345.33331298828125,-345.33331298828125,-345.33331298828125,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344.6666564941406,-344,-344,-344,-344,-344,-344,-344,-344]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66668701171875,-1.333343505859375,-2,-2,-4.66668701171875,-9.333343505859375,-16.66668701171875,-26.66668701171875,-32,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34.66668701171875,-36.66668701171875,-41.333343505859375,-52,-54,-60,-62,-62,-62,-61.333343505859375,-61.333343505859375,-61.333343505859375,-62,-63.333343505859375,-64,-65.33334350585938,-66,-67.33334350585938,-70,-71.33334350585938,-72.66668701171875,-72.66668701171875,-72.66668701171875,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73.33334350585938,-71.33334350585938,-70.66668701171875,-70.66668701171875,-70.66668701171875,-70.66668701171875,-70.66668701171875,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-68.66668701171875,-68.66668701171875,-68.66668701171875,-68.66668701171875,-68.66668701171875,-68.66668701171875,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.017299999952321343,0.03039999985695374,0.04700000000000415,0.06400000000000006,0.08200000000000074,0.09709999990463558,0.11379999995232026,0.13050000000000495,0.1472999999523168,0.16379999995231742,0.1805000000000021,0.19729999995232106,0.21400000000000574,0.2307999999523176,0.24729999995231822,0.2640000000000029,0.28079999995232185,0.2971999998092656,0.31400000000000006,0.330799999952319,0.3475000000000037,0.3643999998569498,0.38079999995231617,0.3975999999046351,0.4142999999523198,0.43109999990463166,0.44779999995231634,0.4640999999046329,0.48489999985694965,0.4982999999523159,0.5143999998569484,0.5315999999046355,0.5506999998092681,0.5678999998569481,0.5848999998569511,0.6018999998569541,0.6172999999523157,0.6348999998569482,0.6505999999046352,0.6672999999523199,0.6838999998569548,0.7012999999523188,0.7178999998569537,0.7316999998092655,0.7480999999046318,0.7646999998092667,0.7815000000000012,0.7981999998092704,0.8148999998569479,0.8315000000000055,0.8482999999523173,0.8656999998092658,0.8855000000000004,0.9022999999523194,0.9188999998569543,0.9355000000000047,0.9510000000000005,0.9676999998092697,0.9845000000000041,1.001299999952316,1.0185999999046373,1.0355999999046333,1.0513999998569545,1.0683999998569504,1.0856999998092647,1.1020999999046381,1.119299999952318,1.136099999904637,1.151599999904633,1.16879999995232,1.1850000000000023,1.201500000000003,1.2190000000000012,1.2337999999523177,1.2517999999523184,1.269199999809267,1.2870999999046333,1.3027999999523203,1.3190999999046369,1.3360999999046328,1.3520999999046381,1.3685999999046317,1.3826999998092688,1.3998999998569488,1.4196999998092679,1.4361999998092685,1.4528999998569532,1.4695000000000036,1.4843999998569544,1.4992999999523207,1.519399999856951,1.536399999856954,1.5495000000000019,1.5665000000000049,1.5856999998092647,1.6027999999523175,1.6161999998092682,1.6328999998569529,1.6530000000000058,1.6664999999999992,1.684199999809266,1.7028999998569532,1.7162999999523194,1.7333999998569496,1.7522999999523208,1.7665000000000006,1.7835000000000036,1.8000999999046385,1.8170000000000002,1.836500000000001,1.8497999999523174,1.8697999999523205,1.8831999998092641,1.900299999952317,1.9168999998569518,1.9361999998092685,1.9501999998092643,1.9692999999523195,1.9835999999046336,2.002199999809271,2.016799999952319,2.0355999999046333,2.052199999809268,2.067,2.0836999998092693,2.1000000000000014,2.1165999999046363,2.1335999999046322,2.150299999952317]",1,0,1,0,1,,,,
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,"[-333.33563726621065,-70.85267693939133]","[311.32035396958474,138.60875190766632]",35,681.5651074,5.32,0,0.8362,0.3017,"[-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-344,-339.33331298828125,-326,-314,-297.33331298828125,-278.6666564941406,-252,-221.33331298828125,-194,-180.66665649414062,-137.33331298828125,-92,-18,38,88,139.3333740234375,163.3333740234375,170.66668701171875,172,172,172,172,172,172,172,174,176,181.3333740234375,185.3333740234375,194,206,216.66668701171875,244.66668701171875,264.66668701171875,292,309.3333740234375,318,318.66668701171875,318.66668701171875,318.66668701171875,318.66668701171875,318.66668701171875,318.66668701171875,317.3333740234375,317.3333740234375,316.66668701171875,316.66668701171875,316.66668701171875,316.66668701171875,316.66668701171875,316.66668701171875,315.3333740234375,315.3333740234375,315.3333740234375,315.3333740234375,315.3333740234375,315.3333740234375,314.66668701171875,314.66668701171875,314,312.66668701171875,312.66668701171875,312.66668701171875,312.66668701171875,312.66668701171875,311.3333740234375,310.66668701171875,310.66668701171875,310.66668701171875,310.66668701171875,310.66668701171875,308.66668701171875,305.3333740234375,304,300.66668701171875,298.66668701171875,296.66668701171875,295.3333740234375]","[-68,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-69.33334350585938,-70,-70.66668701171875,-70.66668701171875,-72,-73.33334350585938,-73.33334350585938,-73.33334350585938,-70,-68,-54,-36,0.666656494140625,32.666656494140625,62,93.33331298828125,108.66665649414062,114,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,115.33331298828125,117.33331298828125,117.33331298828125,117.33331298828125,118.66665649414062,119.33331298828125,122,124,125.33331298828125,126.66665649414062,126.66665649414062,126.66665649414062,127.33331298828125,127.33331298828125,127.33331298828125,128.66665649414062,128.66665649414062,128.66665649414062,128.66665649414062,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,130.66665649414062,130.66665649414062,130.66665649414062,130.66665649414062,130.66665649414062,130.66665649414062,130.66665649414062,130.66665649414062,130,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,129.33331298828125,128.66665649414062,128,126,124.66665649414062,122.66665649414062,122,122,121.33331298828125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.018700000047687126,0.03579999995231731,0.04879999995231543,0.06529999995231606,0.08209999990463501,0.09859999990463564,0.11520000004768605,0.13229999995231623,0.14879999995231685,0.16550000000000153,0.1822999999523205,0.1989000000953709,0.21559999990463297,0.23229999995231765,0.2490999999046366,0.2657999999523213,0.28570000004768303,0.30179999995231555,0.31840000009537306,0.3352000000476849,0.3519000000953696,0.3685000000000045,0.3864000000953709,0.4029000000953715,0.41940000009537215,0.4357000000476887,0.45209999990463245,0.4685999999046331,0.4857000000476859,0.502599999904632,0.5199000000953689,0.5365000000000038,0.552500000000002,0.5690999999046369,0.5827000000476872,0.602400000095372,0.6185000000000045,0.6329000000953684,0.6495000000000033,0.6665999999046335,0.686200000047684,0.7022000000476893,0.7187999999523171,0.7362999999523154,0.7539000000953706,0.7705000000000055,0.7860000000000014,0.8032999999523156,0.8190999999046369,0.8362000000476826,0.8529000000953673,0.8692000000476838,0.8862000000476868,0.9000999999046329,0.9169000000953673,0.9362999999523183,0.9500000000000028,0.9669000000953716,0.9864999999999995,1.0005999999046367,1.0195000000000007,1.034200000047683,1.052500000000002,1.0677000000476866,1.0845000000000056,1.1014000000953672,1.1192000000476838,1.1335999999046322,1.1502000000476826,1.1670000000000016,1.1835000000000022,1.2005000000000052,1.2199999999999989,1.2342000000476858,1.2532000000476842,1.2699000000953689,1.2837000000476877,1.3034999999999997,1.3172000000476842,1.3372000000476874,1.3535999999046382,1.3704000000953727,1.383900000095366,1.400700000047685,1.4179999999999993,1.4365999999046366,1.4535000000000053,1.4705999999046355,1.4879999999999995,1.5042999999523161,1.5177999999523166,1.5374000000953671]",2,0,2,0,1,,,,
F000000000-1,2025-04-25_10h29.59.982,GoFitts,2023.2.3,Win32,59.88023952,"[311.32035396958474,138.60875190766632]","[-275.69887732368625,-200.3069592989908]",35,681.5651074,5.32,0,0.7504,,"[295.3333740234375,294,292.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,290.66668701171875,277.3333740234375,248,204,164,92.66668701171875,38,-10.6666259765625,-52.6666259765625,-89.33331298828125,-116,-141.33331298828125,-150.66665649414062,-160,-166.66665649414062,-174,-184,-194,-206,-211.33331298828125,-223.33331298828125,-244,-259.33331298828125,-273.33331298828125,-276.6666564941406,-278.6666564941406,-280,-281.33331298828125,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282,-282]","[121.33331298828125,120.66665649414062,120,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,118.66665649414062,107.33331298828125,84,53.33331298828125,29.33331298828125,-6.66668701171875,-33.333343505859375,-55.333343505859375,-74.66668701171875,-94,-107.33334350585938,-122.66668701171875,-129.3333740234375,-135.3333740234375,-139.3333740234375,-140.66668701171875,-142.66668701171875,-145.3333740234375,-149.3333740234375,-151.3333740234375,-157.3333740234375,-164.66668701171875,-172,-181.3333740234375,-185.3333740234375,-188.66668701171875,-191.3333740234375,-193.3333740234375,-196,-196,-197.3333740234375,-197.3333740234375,-197.3333740234375,-197.3333740234375,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198,-198]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999990462716823,0.015699999809264398,0.03239999985694908,0.048599999904631375,0.06519999980926627,0.07919999980926207,0.09589999985694675,0.1126999998092657,0.1292999999523161,0.14579999995231674,0.1655999999046287,0.17929999995231327,0.19599999999999795,0.2127999999523169,0.22959999990462876,0.2459999999999951,0.26289999985694834,0.2796999998092602,0.2962999999523106,0.3128999998569455,0.3294999999999959,0.34639999985694914,0.36649999999999494,0.3822999999523162,0.39959999990463047,0.41709999990462876,0.43299999999999983,0.4496999998092619,0.4662999999523123,0.48309999990463126,0.4991999998092638,0.5165000000000006,0.5331999998092627,0.5496999998092633,0.5664999999999978,0.5839999999999961,0.6001999998092629,0.6168999998569475,0.6327999999523115,0.6497999999523145,0.6665999999046335,0.683099999904627,0.6993999998569436,0.7166999998092649,0.7339999999999947,0.7503999998569455,0.7667999999523119,0.7836999998092651,0.800899999856945,0.8180999999046321,0.8327999999523144,0.849299999952315,0.8665999999046292,0.8803999998569481,0.8969999999999985,0.9139999999999944,0.9336999998092637,0.9492999999523164,0.9715999999046332,0.9840999999046289,0.9971999998092613,1.0139999999999958,1.0309999999999988,1.0474999999999994,1.0640999999046272,1.0808999998569462,1.0973999998569468,1.1139999999999972,1.1308999998569433,1.1475000000000009,1.1644999999999968,1.181199999809266,1.2012999999523117,1.2147999999523122,1.2309999999999945,1.2478999998569478,1.2644999999999982,1.2811999998092602,1.3005999999046267,1.3143999998569456,1.3310999999046302,1.347799999952315,1.36739999985695,1.3841999998092618,1.3979999999999961,1.4144999999999968,1.4312999999523157,1.4486999998092642,1.4647999999523122]",3,0,3,0,1,,,,
