指定代號,date,expName,psychopyVersion,OS,frameRate,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,from,to,w,a,id,sequence_loop.thisN,enter_time,leave_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
Z987654321,2025-04-10_13h23.05.358,GoFitts,2023.2.3,Win32,147.0588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z987654321,2025-04-10_13h23.05.358,GoFitts,2023.2.3,Win32,147.0588235,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
Z987654321,2025-04-10_13h23.05.358,GoFitts,2023.2.3,Win32,147.0588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z987654321,2025-04-10_13h23.05.358,GoFitts,2023.2.3,Win32,147.0588235,,,,,,"[61.17626953125,-61.05865478515625]","[-41.23290134022227,392.3048508558781]",20,788.9315513,6.32,0,1.2332,0.9322,"[61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,61.17626953125,50.588134765625,41.764404296875,22.3525390625,17.05859375,13.529296875,13.529296875,13.529296875,11.764404296875,1.17626953125,-0.58837890625,-11.1767578125,-18.235595703125,-25.2943115234375,-30.58837890625,-32.3531494140625,-34.1177978515625,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-39.411865234375,-41.1767578125,-42.94140625,-42.94140625,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-46.470703125,-44.7061767578125,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-42.94140625,-39.411865234375,-34.1177978515625,-30.58837890625,-25.2943115234375,-12.94140625,8.2349853515625,34.70556640625,59.4114990234375,85.8822021484375]","[-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-61.05865478515625,-57.529296875,-43.41168212890625,-34.58807373046875,-18.70574951171875,-4.58807373046875,23.647216796875,62.470703125,110.1177978515625,161.294189453125,214.23541259765625,249.52947998046875,270.7059631347656,295.4118347167969,302.4706726074219,304.2353515625,304.2353515625,304.2353515625,306.00006103515625,316.58831787109375,320.11767578125,334.2353515625,341.2941589355469,348.35296630859375,351.88238525390625,353.6470947265625,355.411865234375,360.7059326171875,364.2353515625,369.5294494628906,369.5294494628906,369.5294494628906,369.5294494628906,369.5294494628906,369.5294494628906,373.05889892578125,387.17649841308594,399.5294647216797,406.5882873535156,410.1177062988281,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,417.17652893066406,408.35296630859375,403.05885314941406,403.05885314941406,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,397.7647399902344,388.9412078857422,383.6470947265625,369.5294494628906,350.11767578125,323.6471252441406,272.470703125,214.23541259765625,175.41183471679688,138.35299682617188]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.031300000011921014,0.04770000004768349,0.05120000004768599,0.06370000004768528,0.08110000002384155,0.114400000035765,0.12049999999999983,0.13080000001192005,0.14760000002384288,0.16660000002384123,0.18299999999999983,0.19780000001192022,0.21460000002384305,0.2316000000238425,0.24780000001192093,0.26430000001192155,0.28110000002384083,0.29850000000000065,0.33140000003576375,0.3477000000476842,0.3648000000119218,0.38140000003576446,0.3976000000238429,0.4145000000000003,0.43100000000000094,0.4481000000238424,0.46430000001192084,0.48170000004768454,0.49880000001192215,0.5145000000000017,0.5312000000476829,0.5478000000119216,0.5644000000357643,0.566900000035762,0.5819000000357626,0.6148000000119218,0.6207000000476839,0.6481000000238417,0.6651000000238412,0.6817000000476838,0.6989000000357635,0.7151000000238419,0.7315000000000005,0.7481000000238431,0.7648000000119204,0.7823000000119222,0.7981000000238438,0.8013000000119206,0.8148000000119211,0.831700000047686,0.8505000000000003,0.8682000000476826,0.8994999999999997,0.9152000000476832,0.9328000000119232,0.9484000000357646,0.9649999999999999,0.9819000000357647,0.988700000047686,0.9982000000476852,1.0156000000238414,1.0487000000476847,1.0514000000357626,1.0658000000119223,1.0829000000357638,1.1006000000238423,1.117100000023843,1.131600000023841,1.1488000000119207,1.1671000000238436,1.181900000035764,1.2168000000119221,1.221600000023841,1.2332000000476846,1.2657000000476835,1.2688000000119217,1.282200000047684,1.3007000000476836,1.3170000000000002,1.332300000011923,1.3545000000000016,1.3834000000357634,1.3993000000119231,1.4322000000476827,1.435400000035763,1.4413000000119212,1.466100000023843,1.4686000000238408,1.4825000000000017,1.500800000011921,1.5179000000357625,1.5339000000357643,1.5489999999999995,1.567499999999999,1.5848000000119207,1.6011000000238411,1.6170000000000009,1.6324000000357621,1.649200000047685,1.6657000000476856,1.682500000000001,1.6993000000119203,1.715800000011921,1.7326000000238437,1.7495000000000012,1.7660000000000018,1.7986000000238427,1.8013000000119206,1.815999999999999,1.8336000000238428,1.8659999999999997,1.8827000000476843,1.8993000000119231,1.9161000000238424,1.9328000000119232,1.9495000000000005,1.9662000000476851]",0,0,0,0,1,,,,
Z987654321,2025-04-10_13h23.05.358,GoFitts,2023.2.3,Win32,147.0588235,,,,,,"[-41.23290134022227,392.3048508558781]","[121.89662837468663,-375.15924638594316]",20,788.9315513,6.32,0,2.7856,1.1671,"[85.8822021484375,105.2939453125,124.70556640625,129.999755859375,154.7054443359375,159.999755859375,165.2939453125,170.5880126953125,170.5880126953125,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,175.8822021484375,174.117431640625,140.588134765625,137.05859375,135.2939453125,135.2939453125,135.2939453125,129.999755859375,129.999755859375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,128.2349853515625,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,129.999755859375,122.9410400390625,122.9410400390625,122.9410400390625,122.9410400390625,119.4114990234375,114.117431640625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,110.588134765625,114.117431640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,126.470458984375,128.2349853515625,128.2349853515625,131.7642822265625,135.2939453125,135.2939453125,135.2939453125,135.2939453125,135.2939453125,135.2939453125,135.2939453125,135.2939453125,117.6468505859375,98.2349853515625,82.3526611328125,77.05859375,77.05859375,77.05859375,77.05859375,84.117431640625,87.6468505859375,98.2349853515625,103.529296875,103.529296875,107.05859375,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,124.70556640625,119.4114990234375,119.4114990234375,119.4114990234375]","[138.35299682617188,108.35308837890625,85.411865234375,73.05889892578125,30.7059326171875,-1.0587158203125,-13.41168212890625,-39.88214111328125,-43.41168212890625,-53.99993896484375,-57.529296875,-57.529296875,-73.41168212890625,-108.70574951171875,-119.2939453125,-119.2939453125,-119.2939453125,-119.2939453125,-119.2939453125,-119.2939453125,-121.05859375,-186.35284423828125,-233.999755859375,-260.47039794921875,-288.70574951171875,-304.588134765625,-313.41162109375,-318.70562744140625,-322.23516845703125,-325.76458740234375,-331.0587158203125,-331.0587158203125,-331.0587158203125,-331.0587158203125,-331.0587158203125,-331.0587158203125,-331.0587158203125,-331.0587158203125,-334.588134765625,-346.9410400390625,-348.70562744140625,-348.70562744140625,-348.70562744140625,-348.70562744140625,-348.70562744140625,-352.23516845703125,-361.0587158203125,-361.0587158203125,-361.0587158203125,-361.0587158203125,-361.0587158203125,-361.0587158203125,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-368.117431640625,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-364.588134765625,-362.82342529296875,-362.82342529296875,-364.588134765625,-378.70562744140625,-382.23516845703125,-382.23516845703125,-382.23516845703125,-382.23516845703125,-382.23516845703125,-387.529296875,-387.529296875,-361.0587158203125,-336.35272216796875,-315.17633056640625,-308.1175537109375,-308.1175537109375,-308.1175537109375,-308.1175537109375,-308.1175537109375,-308.1175537109375,-311.6468505859375,-320.470458984375,-320.470458984375,-329.29400634765625,-348.70562744140625,-352.23516845703125,-352.23516845703125,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-357.529296875,-361.0587158203125,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-366.35272216796875,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-371.6468505859375,-366.35272216796875,-341.6468505859375,-320.470458984375,-299.29388427734375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000002384202844,0.016699999988077252,0.0329000000357631,0.03660000002384223,0.06630000001192116,0.09399999999999764,0.09980000001192124,0.11719999998807751,0.13380000001192016,0.15910000002384095,0.16640000003576105,0.16869999998807828,0.182500000000001,0.2161999999880777,0.23269999998807833,0.2494999999999976,0.25219999998807907,0.26630000001192045,0.30049999999999955,0.3069999999999986,0.317499999999999,0.34949999999999903,0.36630000001192187,0.3829999999999991,0.39980000001192195,0.41640000003576105,0.4326999999880776,0.4498000000119191,0.4666999999880801,0.4834000000357612,0.5001999999880802,0.5164000000357625,0.5326000000238409,0.535600000023841,0.5493000000119217,0.5664000000357632,0.5996999999880792,0.605199999988077,0.6164999999999985,0.6503000000119208,0.6664999999999992,0.683300000011922,0.6884999999999977,0.6995000000000005,0.7166999999880801,0.7333000000119192,0.7671999999880796,0.7833000000119199,0.786400000035762,0.8006999999880797,0.8171999999880768,0.8335000000000008,0.850199999988078,0.8844999999999992,0.8904000000357613,0.9009000000357616,0.9169000000357634,0.933300000011922,0.9519999999999982,0.967400000035763,0.9839999999999982,1.002100000023841,1.0189000000357638,1.0350000000000001,1.0509000000357638,1.0674000000357609,1.101499999999998,1.1065000000000005,1.1166999999880787,1.1339000000357622,1.16710000002384,1.1836999999880788,1.2003000000119215,1.2029000000357613,1.2168000000119186,1.2340000000000018,1.2504000000357607,1.267100000023838,1.2856999999880756,1.3028000000119206,1.3191000000238446,1.3353000000119195,1.3511000000238411,1.3689000000357652,1.385699999988077,1.402000000000001,1.4179000000357647,1.4346000000238384,1.4506999999880783,1.4674000000357559,1.4843000000119169,1.501400000035762,1.5174000000357601,1.5506999999880726,1.5673000000119153,1.5706000000238411,1.6019999999999932,1.6069999999999958,1.6176000000238382,1.6344999999999992,1.6511999999880764,1.668499999999998,1.6858000000119198,1.7026999999880736,1.719600000023835,1.7344999999999935,1.7511999999880778,1.7691000000238368,1.784300000011914,1.8018000000119194,1.8356000000238346,1.8419000000357606,1.8519999999999932,1.8688000000119196,1.8851000000238365,1.900800000011916,1.917900000035761,1.9346000000238384,1.9513000000119156,1.9678000000119162,1.9863000000119193,2.003499999999999,2.018999999999995,2.0344999999999978,2.051300000011917,2.0681000000238363,2.101199999988072,2.1051000000238353,2.118300000011917,2.151600000023837,2.1684000000357564,2.174699999988075,2.184699999988073,2.2014999999999993,2.2189999999999976,2.235100000023838,2.2538000000119176,2.2681999999880738,2.3024999999999984,2.318199999988078,2.3356000000238346,2.352999999999998,2.358300000011919,2.3689000000357616,2.385499999999997,2.401600000023837,2.4351000000238407,2.4514999999999993,2.4543000000119157,2.4684000000357607,2.501699999988073,2.518400000035758,2.5218000000119183,2.5349000000357584,2.552100000023838,2.56980000001192,2.5859000000357604,2.6036000000238353,2.620699999988073,2.6359999999999992,2.6516999999880717,2.668499999999998,2.685499999999994,2.7023000000119133,2.718699999988072,2.7351999999880725,2.752499999999994,2.7856000000238375,2.802100000023838,2.8188000000119153,2.82130000001192,2.837600000023837,2.8529000000357563,2.868999999999996,2.8874000000357576,2.902999999999995,2.918900000035759,2.9354000000357594,2.952499999999997,2.968699999988072,2.9856000000238403,3.004400000035762,3.0206999999880715,3.0371000000238375,3.053600000023838,3.0689000000357574,3.0856999999880763,3.1021000000238352,3.119400000035757,3.1358000000119155,3.1524999999999928,3.169300000011919,3.1858000000119198,3.2044000000357578,3.2209000000357584,3.2376999999880773,3.2539000000357596,3.269100000023837,3.2861999999880744,3.304400000035759,3.3359000000357604,3.3411000000238396,3.3524999999999956,3.3696000000238406,3.386199999988076,3.402600000023835,3.419999999999998,3.4536000000238367,3.4694000000357583,3.486600000023838]",1,0,1,0,1,,,,
