指定代號,date,expName,psychopyVersion,OS,frameRate,from,to,w,a,id,sequence_loop.thisN,enter_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,leave_time,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,"[27.23809814453125,-249.3333740234375]","[-224.33328957047212,-162.9876753202894]",21,554.5823911,5.75,0,0.8913,"[27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,27.23809814453125,32.952392578125,41.3333740234375,47.0477294921875,45.1429443359375,26.857177734375,-0.57135009765625,-10.8570556640625,-27.238037109375,-32.1904296875,-34.09521484375,-42.09521484375,-45.90472412109375,-62.28558349609375,-86.28558349609375,-116.76190185546875,-146.09521484375,-156.76190185546875,-183.047607421875,-189.142822265625,-193.333251953125,-194.85711669921875,-196.38092041015625,-199.047607421875,-199.047607421875,-202.85711669921875,-203.6190185546875,-204.76190185546875,-206.28558349609375,-211.23809814453125,-211.99993896484375,-212.76190185546875,-214.6666259765625,-214.6666259765625,-215.8094482421875,-217.71429443359375,-217.71429443359375,-217.71429443359375,-217.71429443359375,-217.71429443359375,-217.71429443359375,-217.71429443359375,-217.71429443359375,-218.47613525390625,-218.47613525390625,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125]","[-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-249.3333740234375,-244.76190185546875,-196.3809814453125,-151.80950927734375,-94.28573608398438,-13.904754638671875,74.85714721679688,158.66664123535156,191.8094940185547,249.71426391601562,265.33331298828125,267.2380828857422,271.04762268066406,271.04762268066406,253.5238037109375,218.47618103027344,177.33331298828125,144.19046020507812,129.33331298828125,70.28567504882812,37.904693603515625,5.904754638671875,-10.095245361328125,-52.76190185546875,-81.3333740234375,-93.90478515625,-117.90478515625,-120.5714111328125,-122.857177734375,-127.4285888671875,-135.4285888671875,-136.1905517578125,-138.4761962890625,-143.80950927734375,-146.857177734375,-150.28570556640625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-156.00006103515625,-157.52386474609375,-157.52386474609375,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004999999999988347,0.024499999999999744,0.0344000000022362,0.04890000000223438,0.06370000000298148,0.07860000000149014,0.09310000000149188,0.11010000000149134,0.12680000000074543,0.14360000000149142,0.16010000000149205,0.1771000000014915,0.19360000000149213,0.2102000000029811,0.2269000000022352,0.24330000000074392,0.2602000000029818,0.27660000000149054,0.29350000000000165,0.32450000000000045,0.3410000000000011,0.35770000000298197,0.37420000000297904,0.3910000000000018,0.40670000000298145,0.4170000000000016,0.44099999999999895,0.4574999999999996,0.46750000000000114,0.4906000000014892,0.5002000000029803,0.5240000000000009,0.533600000001492,0.5572000000029789,0.5667000000029816,0.5812000000029798,0.6074000000022366,0.6239999999999988,0.6408000000007448,0.650300000000744,0.6742000000029797,0.690600000001492,0.7019000000022366,0.724499999999999,0.741300000000745,0.758100000001491,0.7748000000007451,0.7914000000022341,0.8078000000007464,0.817499999999999,0.8406000000014906,0.8503000000007468,0.8646000000014915,0.8913000000007436,0.9073000000007454,0.9175000000000004,0.9321000000014905,0.9468000000007457,0.9618000000007463,0.9767000000029817,0.9929999999999986,1.01010000000149,1.026400000002237,1.0435000000000016,1.0597000000029801,1.0763000000007459,1.0931000000014919,1.109600000001489,1.126400000002235,1.1430000000000007,1.1596000000014897,1.1763000000007438,1.1930000000000014,1.2097000000029823,1.2263000000007445,1.2429999999999986,1.259600000001491,1.276400000002237,1.2929000000022342,1.3094999999999999,1.3263000000007459,1.343,1.3597000000029809,1.3762000000029815,1.3929000000022356,1.4095000000000013,1.4403000000007466,1.45060000000149,1.4652000000029801,1.4797000000029819,1.494400000002237,1.509600000001491,1.5261000000014917,1.5427000000029807,1.5594999999999999,1.5759000000022354,1.5927000000029814,1.6099999999999994]",0,0,0,0,1,,,,,
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,"[-224.33328957047212,-162.9876753202894]","[185.544025799782,206.06751710502851]",21,554.5823911,5.75,0,0.8284,"[-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-219.23809814453125,-216.95233154296875,-206.6666259765625,-190.28558349609375,-190.28558349609375,-189.5238037109375,-182.6666259765625,-174.28558349609375,-117.142822265625,-72.95233154296875,-32.1904296875,-23.80938720703125,-13.142822265625,-8.9522705078125,15.42864990234375,38.66668701171875,63.42864990234375,82.857177734375,92.76202392578125,100.38104248046875,109.90478515625,116.38104248046875,124,129.71441650390625,130.4761962890625,136.19049072265625,141.14288330078125,145.3333740234375,153.3333740234375,154.857177734375,156.38104248046875,158.66668701171875,162.4761962890625,164.38104248046875,166.28570556640625,167.8095703125,169.3333740234375,171.23809814453125,178.0953369140625,178.857177734375,178.857177734375,178.857177734375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375]","[-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-158.28570556640625,-155.61907958984375,-151.04766845703125,-144.1905517578125,-144.1905517578125,-143.4285888671875,-137.3333740234375,-128.952392578125,-79.4285888671875,-37.142852783203125,5.142791748046875,15.047607421875,31.047607421875,39.047607421875,71.80950927734375,93.90472412109375,109.90472412109375,122.47616577148438,130.09524536132812,136.19046020507812,144.5714111328125,149.5238037109375,155.23806762695312,159.047607421875,160.57139587402344,163.99996948242188,169.33331298828125,171.23806762695312,175.047607421875,176.57139587402344,178.09523010253906,180.76190185546875,185.7142791748047,187.61904907226562,193.3333282470703,196,197.9047393798828,199.8094940185547,206.66665649414062,208.1904754638672,208.1904754638672,208.1904754638672,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.028399999998509173,0.03889999999850957,0.05389999999851014,0.06860000000148858,0.08339999999850889,0.09810000000149088,0.11389999999850886,0.13060000000148975,0.14739999999850895,0.16389999999850957,0.18060000000149046,0.19769999999925503,0.21419999999925565,0.24480000000074398,0.26119999999925625,0.27119999999925426,0.29469999999925633,0.3045000000000009,0.3279999999999994,0.33800000000000097,0.3611999999992541,0.37069999999925685,0.3946000000014891,0.40449999999999875,0.42760000000149034,0.43730000000074654,0.4613000000007439,0.471100000001492,0.494800000000744,0.5111999999992562,0.5278000000007452,0.5373000000007444,0.5519999999999996,0.5783999999985099,0.589500000000001,0.6116999999992565,0.6226999999992557,0.6376999999992563,0.661999999999999,0.6786000000014916,0.695600000001491,0.7116000000014893,0.727600000001491,0.7371000000014902,0.7516999999992535,0.7661000000014901,0.794399999998511,0.8043000000007439,0.8283999999985099,0.8451000000014908,0.8558999999985097,0.8708000000007452,0.8856999999992539,0.900300000000744,0.9149999999999991,0.9301999999992567,0.9468999999985108,0.9636000000014917,0.9800000000000004,0.9966999999992545,1.0133999999985086,1.0298999999985092,1.0466999999992552,1.0635000000000012,1.0801000000014902,1.096699999999256,1.1129999999999995,1.1298000000007455,1.1463999999985113,1.1633000000007456,1.1799999999999997,1.1966999999992538,1.2133999999985114,1.2300000000000004,1.2466999999992545,1.2633999999985086,1.2801999999992546,1.2966000000014901,1.3135000000000012,1.3301000000014902,1.346699999999256,1.376999999999999,1.387399999998511,1.4023000000007464,1.4170000000000016,1.4318000000007451,1.4466999999992538,1.4633999999985114,1.4798999999985085,1.4966000000014894,1.5133000000007435,1.5298999999985092,1.5466000000014901]",1,0,1,0,1,0.2141,,,,
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,"[185.544025799782,206.06751710502851]","[-138.64559776262416,-240.14121957062264]",21,554.5823911,5.75,0,0.9994,"[179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,179.61907958984375,176.952392578125,168.19049072265625,141.14288330078125,14.28570556640625,-36.38092041015625,-60.76190185546875,-67.23809814453125,-71.047607421875,-72.1904296875,-87.047607421875,-96.95233154296875,-105.333251953125,-111.8094482421875,-114.09521484375,-115.99993896484375,-115.99993896484375,-122.09521484375,-158.28558349609375,-175.8094482421875,-180.38092041015625,-180.38092041015625,-180.38092041015625,-180.38092041015625,-181.90472412109375,-181.90472412109375,-181.142822265625,-178.09521484375,-173.5238037109375,-171.6190185546875,-169.71429443359375,-163.6190185546875,-159.8094482421875,-157.90472412109375,-155.23809814453125,-154.47613525390625,-152.95233154296875,-150.6666259765625,-150.6666259765625,-150.6666259765625,-150.6666259765625,-147.6190185546875,-146.09521484375,-143.8094482421875,-143.8094482421875,-143.8094482421875,-140.38092041015625,-140.38092041015625,-140.38092041015625,-140.38092041015625,-138.09521484375,-137.333251953125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125]","[209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,209.7142791748047,205.14283752441406,191.8094940185547,153.71429443359375,12.76190185546875,-42.095245361328125,-74.4761962890625,-90.09524536132812,-103.80950927734375,-111.04766845703125,-167.4285888671875,-194.857177734375,-215.8095703125,-231.4285888671875,-235.61907958984375,-240.5714111328125,-240.5714111328125,-250.857177734375,-272.5714111328125,-283.23809814453125,-285.52386474609375,-285.52386474609375,-285.52386474609375,-285.52386474609375,-285.90478515625,-284.38104248046875,-279.8095703125,-276.761962890625,-267.23809814453125,-263.4285888671875,-261.52386474609375,-253.52386474609375,-247.4285888671875,-246.666748046875,-242.09527587890625,-239.8095703125,-237.52386474609375,-234.857177734375,-234.857177734375,-234.857177734375,-234.857177734375,-234.09527587890625,-234.09527587890625,-234.09527587890625,-234.09527587890625,-234.09527587890625,-235.23809814453125,-235.23809814453125,-235.23809814453125,-235.23809814453125,-235.23809814453125,-235.23809814453125,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000149190669,0.028999999999999915,0.03950000000000031,0.055800000000747474,0.07900000000000063,0.09030000000074523,0.10520000000298069,0.11970000000298242,0.134700000002983,0.14949999999999974,0.16470000000298057,0.1813000000007463,0.1980000000000004,0.2148000000007464,0.23130000000074702,0.24810000000149302,0.2646000000014901,0.2816000000014931,0.2980000000000018,0.3150000000000013,0.332200000002981,0.3487000000029816,0.37900000000000134,0.3964000000022381,0.41210000000149094,0.42860000000149157,0.4380000000000024,0.4526000000014925,0.47880000000074574,0.49549999999999983,0.5120000000000005,0.5285000000000011,0.5380000000000003,0.5623000000007465,0.5717000000029806,0.5865000000000009,0.6123000000007472,0.6230000000000011,0.6378000000007447,0.662300000000748,0.6729000000022367,0.6874000000022349,0.7025000000000006,0.7286000000014923,0.7394999999999996,0.7543000000007467,0.778400000002236,0.7953000000007471,0.8053000000007451,0.828700000002982,0.8453000000007478,0.854800000000747,0.8784000000022374,0.8953000000007449,0.9121000000014909,0.9289000000022369,0.9395000000000024,0.954300000000746,0.9688000000007477,0.9839000000022367,0.9995000000000012,1.0292000000029802,1.0455000000000005,1.0558000000007475,1.070800000000748,1.0854000000022381,1.1001000000014898,1.1147000000029799,1.1315000000000026,1.162100000001491,1.1728000000007448,1.1951000000014922,1.2047000000029833,1.218900000002236,1.233300000000746,1.247900000002236,1.2657000000029832,1.2949000000022366,1.305300000000745,1.3202000000029805,1.3352000000029811,1.3500000000000014,1.3649000000022369,1.3809000000022351,1.3976000000014928,1.4144000000022352,1.431000000000001,1.4475000000000016,1.4641000000014905,1.480700000002983,1.4974000000022372,1.5141000000014913,1.5311000000014907,1.5615000000000023,1.5718000000007457,1.5866000000014928,1.6015000000000015,1.6161000000014916,1.6311000000014921,1.6474000000022357,1.6642000000029817,1.6807000000029824,1.697300000000748,1.7141000000014905,1.7309000000022365]",2,0,2,0,1,0.3322,,,,
E000000000-1,2025-04-24_14h59.04.440,GoFitts,2023.2.3,Win32,60.60606061,"[-138.64559776262416,-240.14121957062264]","[85.68769180784804,263.7195984155607]",21,554.5823911,5.75,0,0.8117,"[-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-136.5714111328125,-134.6666259765625,-77.90472412109375,-4.38092041015625,14.66668701171875,25.3333740234375,31.42864990234375,35.61907958984375,41.71441650390625,47.8095703125,51.23809814453125,54.28570556640625,55.42864990234375,62.28570556640625,63.42864990234375,70.28570556640625,74.0953369140625,76,80.19049072265625,84,84,84,84,84,84,84,84,84,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375,85.5238037109375]","[-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-236.00006103515625,-234.47625732421875,-140.3809814453125,5.904754638671875,61.5238037109375,111.047607421875,143.42855834960938,177.33331298828125,209.7142791748047,234.09523010253906,244.3809356689453,250.47618103027344,252.3809356689453,260.76190185546875,262.28570556640625,269.1428527832031,272.9523620605469,274.8571472167969,279.04762268066406,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,282.8571472167969,284.3809509277344,279.04762268066406,276.3809509277344,272.9523620605469,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031,269.1428527832031]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000149190669,0.02850000000000108,0.03910000000148983,0.05380000000074503,0.06870000000298049,0.08340000000223569,0.09850000000000136,0.11420000000298103,0.13090000000223512,0.14750000000000085,0.16430000000074685,0.18100000000000094,0.19750000000000156,0.21430000000074756,0.23090000000223654,0.24760000000149063,0.2643000000007447,0.28080000000074534,0.2981000000014902,0.31510000000148963,0.3452000000029827,0.36170000000297975,0.3788000000007443,0.39540000000223685,0.4122000000029793,0.42900000000000205,0.44660000000149225,0.4628000000007475,0.4781000000014899,0.48810000000149145,0.51160000000149,0.5213000000007462,0.5454000000022354,0.5621000000014895,0.5733000000007458,0.5950000000000024,0.6116000000014914,0.628100000001492,0.6380000000000017,0.6524999999999999,0.6672000000029819,0.681900000002237,0.6973000000007445,0.7141000000014905,0.7307000000029795,0.7481000000014895,0.7778000000007452,0.7875000000000014,0.8118000000007441,0.8281000000014913,0.8373000000007451,0.8515000000000015,0.8658000000007462,0.8802000000029793,0.897000000000002,0.913600000001491,0.9305000000000021,0.9472000000029794,0.9638000000007452,0.9804000000022377,0.9969999999999999,1.0139000000022342,1.0305,1.0474999999999994,1.0637000000029815,1.0804000000022356,1.0971000000014897,1.1137000000029822,1.1304000000022363,1.1471000000014904,1.1638000000007445,1.180400000002237,1.1969999999999992,1.2136000000014917,1.2306000000014912,1.2471000000014918,1.2637000000029808,1.2804000000022349,1.2969000000022355,1.3138000000007466,1.330200000002982,1.3609000000022355,1.3712000000029825,1.3859999999999992,1.4008000000007463,1.4156000000014899,1.430300000000745,1.4469999999999992,1.4636000000014917,1.4802000000029807,1.4969000000022348,1.5135000000000005,1.5302000000029814]",3,0,3,0,1,0.315,,,,
