指定代號,date,expName,psychopyVersion,OS,frameRate,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,from,to,w,a,id,sequence_loop.thisN,enter_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,leave_time,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,,,,,,"[8.5,-167.16668701171875]","[-361.64229014350667,76.86944174737629]",28,739.4431881,5.75,0,0.9133,"[8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,0.5,-31.5,-78.83331298828125,-118.83331298828125,-165.5,-195.5,-206.83331298828125,-212.1666259765625,-212.1666259765625,-212.1666259765625,-212.1666259765625,-212.1666259765625,-212.1666259765625,-212.83331298828125,-220.1666259765625,-246.1666259765625,-282.1666259765625,-308.1666259765625,-326.1666259765625,-331.5,-331.5,-331.5,-331.5,-332.83331298828125,-340.83331298828125,-348.1666564941406,-353.5,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.1666564941406,-354.83331298828125,-354.83331298828125,-354.83331298828125,-354.83331298828125,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5]","[-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-167.16668701171875,-163.16668701171875,-139.16668701171875,-91.8333740234375,-47.8333740234375,3.5,36.166656494140625,50.83331298828125,58.166656494140625,58.83331298828125,58.83331298828125,58.83331298828125,58.83331298828125,58.83331298828125,58.83331298828125,60.83331298828125,74.16665649414062,90.83331298828125,102.16665649414062,108.16665649414062,110.83331298828125,110.83331298828125,110.83331298828125,109.5,105.5,98.16665649414062,92.16665649414062,86.83331298828125,86.16665649414062,86.16665649414062,86.16665649414062,86.16665649414062,85.5,83.5,78.83331298828125,75.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,74.16665649414062,74.83331298828125,74.83331298828125,76.16665649414062,76.83331298828125,76.83331298828125,76.83331298828125,76.83331298828125,76.83331298828125,76.83331298828125,76.83331298828125,76.83331298828125,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999995231833054,0.010299999952309236,0.026999999999986812,0.04459999990461938,0.06139999985694544,0.08139999985695567,0.09489999985694908,0.1100999999046337,0.12670000004769122,0.143299999952319,0.16020000004769486,0.17659999990462438,0.1935999999046203,0.2102999999523263,0.22659999990463575,0.24349999999998317,0.2605000000000075,0.27689999985693703,0.29339999985694476,0.3100000000000023,0.3277000000476846,0.3439999999999941,0.3608999998569402,0.3774999999999977,0.39500000000001023,0.4107999999523031,0.42759999990462916,0.4440999999046369,0.4609999999999843,0.4780999999046287,0.49620000004767917,0.5128999998569554,0.528700000047678,0.5457999999523224,0.5617999999523136,0.5782000000476728,0.5943999998569325,0.6108999998569402,0.6270000000000095,0.6443999998569439,0.660700000047683,0.677099999904641,0.6939999999999884,0.7112000000476826,0.7272000000476737,0.7437000000476814,0.7605999999046276,0.7769999999999868,0.794299999952301,0.8103999998569407,0.8267000000476799,0.8447999999523006,0.860399999856952,0.8773999998569479,0.8944999999999936,0.9133999998569493,0.9280999999046173,0.9442000000476867,0.9607999999523145,0.977499999999992,0.9967999999523158,1.0107999999523258,1.026899999856937,1.0432999999523247,1.0602000000476721,1.0769999999999982,1.0937000000476758,1.1108999998569402,1.1270000000000095,1.1440999999046255,1.1620999999046262,1.177099999904641,1.1935000000000002,1.2102000000476778,1.226899999856954,1.2498999998569502,1.2602999999523092,1.2770999999046353,1.2940000000000111,1.3107999999523088,1.327200000047668,1.343599999904626,1.3602999999523036,1.377399999856948,1.393399999856939,1.4100999999046167,1.4269999999999925,1.44370000004767,1.4602000000476778,1.4772000000476737,1.4932999999523133,1.5117999999523022,1.526899999856937,1.5434999999999945,1.5607000000476887,1.5773999998569366,1.5932999999523076,1.6105000000000018,1.630700000047682]",0,0,0,0,1,,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,,,,,,"[-361.64229014350667,76.86944174737629]","[369.7215940336641,0]",28,739.4431881,5.75,0,2.6962,"[-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-355.5,-315.5,-242.83331298828125,-160.1666259765625,-84.1666259765625,-51.5,-44.83331298828125,-44.83331298828125,-46.1666259765625,-41.5,-12.1666259765625,110.5,235.166748046875,339.166748046875,400.5,417.8333740234375,418.5,418.5,418.5,418.5,417.8333740234375,417.8333740234375,417.8333740234375,417.8333740234375,417.8333740234375,417.8333740234375,417.8333740234375,415.8333740234375,411.166748046875,408.5,405.8333740234375,404.5,403.166748046875,403.166748046875,402.5,401.8333740234375,401.166748046875,401.166748046875,401.166748046875,401.166748046875,401.166748046875,399.8333740234375,397.8333740234375,397.166748046875,394.5,391.8333740234375,389.166748046875,385.8333740234375,383.166748046875,379.166748046875,376.5,372.5,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,371.166748046875,369.8333740234375,369.8333740234375,365.8333740234375,362.5,357.166748046875,347.8333740234375,338.5,329.8333740234375,316.5,300.5,291.166748046875,291.166748046875,291.166748046875,291.166748046875,289.8333740234375,287.8333740234375,287.8333740234375,287.8333740234375,304.5,317.8333740234375,329.8333740234375,341.8333740234375,350.5,353.8333740234375,354.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,357.166748046875,358.5,358.5,358.5,357.8333740234375,349.166748046875,339.166748046875,335.8333740234375,339.166748046875,347.8333740234375,361.166748046875,387.166748046875,407.166748046875,414.5,414.5,414.5,414.5,414.5,414.5,409.166748046875,401.8333740234375,393.166748046875,389.8333740234375,387.8333740234375,386.5,386.5,383.8333740234375,369.8333740234375,355.8333740234375,347.8333740234375,343.8333740234375,341.8333740234375,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,341.166748046875,352.5,359.166748046875,361.8333740234375,371.166748046875,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5]","[78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,78.16665649414062,96.16665649414062,128.83331298828125,156.83331298828125,180.83331298828125,194.16665649414062,196.83331298828125,196.83331298828125,192.83331298828125,176.16665649414062,147.5,64.16665649414062,-3.8333740234375,-58.5,-93.16668701171875,-105.16668701171875,-108.5,-108.5,-108.5,-107.8333740234375,-97.16668701171875,-86.5,-82.5,-82.5,-81.8333740234375,-81.8333740234375,-78.5,-64.5,-52.5,-42.5,-35.8333740234375,-31.16668701171875,-30.5,-28.5,-25.16668701171875,-22.5,-17.8333740234375,-13.8333740234375,-11.16668701171875,-9.8333740234375,-9.8333740234375,-9.8333740234375,-9.8333740234375,-9.8333740234375,-9.16668701171875,-7.8333740234375,-4.5,-1.16668701171875,1.5,4.83331298828125,7.5,8.83331298828125,9.5,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,10.1666259765625,9.5,10.1666259765625,14.1666259765625,20.83331298828125,32.83331298828125,46.166656494140625,58.83331298828125,74.83331298828125,89.5,94.83331298828125,94.83331298828125,94.83331298828125,94.83331298828125,76.16665649414062,44.83331298828125,31.5,0.83331298828125,-29.8333740234375,-37.16668701171875,-38.5,-38.5,-38.5,-37.16668701171875,-37.16668701171875,-36.5,-36.5,-35.8333740234375,-35.8333740234375,-35.8333740234375,-35.8333740234375,-35.8333740234375,-33.8333740234375,-29.16668701171875,-25.16668701171875,-25.16668701171875,-23.8333740234375,-22.5,-21.8333740234375,-21.8333740234375,-23.8333740234375,-33.8333740234375,-42.5,-44.5,-33.16668701171875,-20.5,-7.8333740234375,4.1666259765625,7.5,7.5,7.5,7.5,7.5,7.5,4.1666259765625,-2.5,-11.16668701171875,-16.5,-17.16668701171875,-17.16668701171875,-17.16668701171875,-17.16668701171875,-17.16668701171875,-17.8333740234375,-18.5,-18.5,-17.16668701171875,-14.5,-11.16668701171875,-6.5,-2.5,0.1666259765625,0.83331298828125,0.83331298828125,0.83331298828125,0.83331298828125,0.83331298828125,0.83331298828125,0.83331298828125,2.83331298828125,2.83331298828125,2.83331298828125,-1.8333740234375,-4.5,-5.8333740234375,-5.8333740234375,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.011499999999983856,0.02809999990461165,0.04479999995231765,0.06129999995229696,0.07809999990462302,0.0947999999523006,0.11159999990462666,0.1280999999046344,0.1469000000953713,0.16329999995230082,0.17990000009535834,0.1952999999523115,0.2127999999522956,0.228999999999985,0.2452000000476744,0.26240000009536857,0.27870000004767803,0.29559999990462416,0.31229999995230173,0.32829999995229286,0.34499999999999886,0.36209999990461483,0.3787999999522924,0.39529999995230014,0.41149999999998954,0.4282999999523156,0.4457000000476796,0.4624000000953572,0.47879999995231515,0.4952000000476744,0.5114999999999839,0.5292000000476662,0.5447999999523176,0.5617000000476651,0.578099999904623,0.5950999999046189,0.6114999999999782,0.6282999999523042,0.6447000000476635,0.6612999999523197,0.6779000000953488,0.6947999999522949,0.7115000000000009,0.7280999999046287,0.7452999999522945,0.7614999999999839,0.7777999999522933,0.7944000000953508,0.8117999999523136,0.8282999999522929,0.8449000000953504,0.8620999999046148,0.8790999999046107,0.8955999999046185,0.912299999952296,0.9294999999999902,0.9457999999522997,0.9629999999999939,0.9797999999523199,0.9974000000953538,1.0134999999999934,1.0289000000953479,1.045500000000004,1.0622000000476817,1.0789999999999793,1.095499999999987,1.1122000000476646,1.1289000000953706,1.14540000009535,1.1620999999046262,1.1780999999046173,1.1944999999999766,1.2117999999523192,1.2284000000953483,1.2450999999046246,1.2620000000000005,1.27829999995231,1.2952999999523058,1.311700000047665,1.328400000095371,1.3447999999523006,1.3619000000953463,1.3780999999046344,1.3952999999523001,1.4139000000953672,1.429099999904622,1.4465999999046346,1.463099999904614,1.478900000095365,1.4962000000476792,1.5124000000953686,1.5290999999046164,1.5449000000953674,1.56259999990462,1.5802000000476824,1.5972999999522983,1.6149999999999807,1.6309000000953517,1.6474999999999795,1.6645000000000039,1.6794999999999902,1.7012000000476633,1.7137000000476803,1.732599999904636,1.7454999999999927,1.7622000000476703,1.7789000000953479,1.7959000000953438,1.8125,1.8282999999522929,1.845099999904619,1.8619000000953463,1.8782999999523042,1.89540000009535,1.9129000000953624,1.9299999999999784,1.945200000047663,1.961999999999989,1.978900000095365,1.9959000000953608,2.0130999999046253,2.0284999999999798,2.0472999999523154,2.0637000000476746,2.0805000000000007,2.095900000095355,2.112499999999983,2.1302000000476653,2.1464000000953547,2.1629999999999825,2.179099999904622,2.1952999999523115,2.2122000000476874,2.228799999952315,2.2454000000953442,2.262700000047687,2.2782000000476614,2.2964999999999804,2.3122000000476817,2.328400000095371,2.345299999952317,2.361400000095358,2.379499999999979,2.3955999999046185,2.4119999999999777,2.4292999999523204,2.4454000000953613,2.4624999999999773,2.4790999999046335,2.495799999952311,2.5125999999046087,2.5307000000476876,2.5459999999999923,2.562900000095368,2.5794000000953474,2.5975999999046167,2.612400000095363,2.630700000047682,2.6454999999999984,2.6625999999046144,2.67940000009537,2.696200000047668,2.712400000095357,2.728900000095365,2.7460999999046294,2.761700000047682,2.7784000000953597,2.795099999904636,2.8122000000476817,2.8289999999999793,2.8477000000476664,2.862299999952313,2.8789000000953706,2.8955999999046185,2.912299999952296,2.929000000000002,2.94559999990463,2.9622999999523074,2.978900000095365,2.995599999904613,3.012299999952319,3.028900000095348,3.045599999904624,3.062099999904632,3.078400000095371,3.0962000000476735,3.112700000047681,3.129499999999979,3.146099999904635,3.162700000047664,3.17940000009537,3.1959000000953495,3.2127999999522956,3.2292999999523033,3.2457000000476626,3.2625999999046087,3.279200000047666,3.295900000095344,3.3124000000953515,3.328700000047661,3.345099999904619,3.362299999952313,3.379400000095359,3.3957999999523167,3.4125999999046144,3.4294999999999902]",1,0,1,0,1,0.1467,,,,
J000000000-1,2025-04-25_10h30.16.600,GoFitts,2023.2.3,Win32,60.24096386,,,,,,"[369.7215940336641,0]","[-361.64229014350667,-76.8694417473762]",28,739.4431881,5.75,0,0.7005,"[372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,372.5,321.166748046875,187.166748046875,12.5,-139.5,-236.83331298828125,-277.5,-279.5,-279.5,-275.5,-273.5,-273.5,-275.5,-280.1666259765625,-284.83331298828125,-286.1666259765625,-286.1666259765625,-286.83331298828125,-290.1666259765625,-297.5,-309.5,-330.1666259765625,-352.1666564941406,-362.83331298828125,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.1666564941406,-364.83331298828125,-365.5,-365.5,-365.5,-365.5,-365.5,-364.83331298828125,-362.83331298828125,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406,-362.1666564941406]","[-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-10.5,-21.16668701171875,-36.5,-44.5,-44.5,-44.5,-44.5,-44.5,-45.16668701171875,-47.16668701171875,-48.5,-50.5,-54.5,-57.8333740234375,-58.5,-58.5,-57.16668701171875,-55.16668701171875,-55.16668701171875,-56.5,-63.16668701171875,-69.8333740234375,-74.5,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.16668701171875,-75.8333740234375,-76.5,-77.8333740234375,-77.8333740234375,-77.8333740234375,-77.8333740234375,-77.8333740234375,-77.16668701171875,-76.5,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375,-75.8333740234375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000014304978322,0.014600000143047964,0.03100000000000591,0.047900000095381756,0.06440000009536107,0.08110000014306706,0.09770000004769486,0.1141000001430541,0.13100000000000023,0.1477999999523263,0.1644000000953838,0.18120000004768144,0.19770000004768917,0.21460000014306502,0.23410000014305865,0.24770000004770054,0.2636000001430432,0.2802000000476994,0.2971000001430468,0.3142999999523113,0.3314000000953854,0.349700000047676,0.3650000000000091,0.38220000004767485,0.39890000009538085,0.41579999995232697,0.43170000004769804,0.4497000000476987,0.46490000009538335,0.48270000004768576,0.49940000009536334,0.5167999999523261,0.5316000001430439,0.5486000001430682,0.5652999999523161,0.582299999952312,0.5979000000953647,0.6152999999523274,0.6322000000476748,0.6487000000476826,0.6657000000476785,0.6821000001430662,0.700600000143055,0.7159000000953597,0.7321000001430491,0.7482000000476887,0.7647999999523165,0.7812999999523242,0.7980000000000018,0.8147000000476794,0.8312999999523072,0.8480000000000132,0.8647000000476908,0.8822999999523233,0.8977999999523263,0.9157000000476785,0.9311000001430614,0.9480000000000075,0.9647000000476851,0.9825000000000159,0.9982999999523088,1.0147000000476964,1.032299999952329,1.0477000000476835,1.0654000000953658,1.0812999999523072,1.098200000047683,1.1146000001430423,1.1316000001430666,1.148100000143046,1.1647000000477021,1.184500000000014,1.1977999999523092,1.2179000000953693,1.2307000000476762,1.2475000000000023,1.2637000000476917,1.2807999999523076,1.2976000001430634,1.3149000000953777,1.330799999952319,1.3479000000953647,1.3654000000953772,1.3809000000953802,1.3984000000953642,1.4145000000000039,1.4312000000476814]",2,0,2,0,1,0.3496,,,,
